rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
domain	3	0.12809755993221805	0.8213356175002814	0.518261	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.3450906938356424
domain	4	0.12809755993221805	0.8213356175002814	0.506497	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.33452790996423537
domain	5	0.12809755993221805	0.8213356175002814	0.51308	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.3404175137074644
domain	6	0.12809755993221805	0.8213356175002814	0.51277	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.34013871679009133
domain	7	0.12809755993221805	0.8213356175002814	0.509788	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.33746536231711377
domain	8	0.12809755993221805	0.8213356175002814	0.525277	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.35147269694339855
domain	19	0.12809755993221805	0.8213356175002814	0.649796	0.5	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.4761121808680565
kingdom	16	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
kingdom	10	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	11.0	na	0.0	na	na	na
kingdom	11	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	11.0	na	0.0	na	na	na
kingdom	12	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
kingdom	13	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	11.0	na	0.0	na	na	na
kingdom	14	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	9.0	na	0.0	na	na	na
kingdom	15	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
kingdom	18	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
kingdom	9	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
kingdom	2	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
kingdom	3	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
kingdom	4	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	11.0	na	0.0	na	na	na
kingdom	5	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
kingdom	6	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
kingdom	7	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
kingdom	8	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	11.0	na	0.0	na	na	na
kingdom	1	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
kingdom	19	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
kingdom	0	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
kingdom	17	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	9.0	na	0.0	na	na	na
phylum	17	0.12809755993221805	0.8213356175002814	0.995641	0.2777777777777778	1.0	0.4347826086956522	5.0	0.0	13.0	5.0	0.2777777777777778	0.5303670199136524	0.3295355576106256	0.5071291083482871
phylum	1	0.12809755993221805	0.8213356175002814	0.9938150000000001	0.2631578947368421	1.0	0.4166666666666667	5.0	0.0	14.0	5.0	0.2631578947368421	0.7763496573527747	0.4823731635466634	0.5076195413717984
phylum	10	0.12809755993221805	0.8213356175002814	1.0023320000000004	0.3	1.0	0.4615384615384615	6.0	0.0	14.0	6.0	0.3	0.8968498545438841	0.5005414342418821	0.5066074708443391
phylum	11	0.12809755993221805	0.8213356175002814	0.9883030000000003	0.3	1.0	0.4615384615384615	6.0	0.0	14.0	6.0	0.3	0.8642065321481535	0.48232284912688655	0.4999228594509313
phylum	12	0.12809755993221805	0.8213356175002814	0.9901060000000003	0.2631578947368421	1.0	0.4166666666666667	5.0	0.0	14.0	5.0	0.2631578947368421	0.8506815316092693	0.5285581537735157	0.5178373244379452
phylum	13	0.12809755993221805	0.8213356175002814	0.9916549999999998	0.3	1.0	0.4615384615384615	6.0	0.0	14.0	6.0	0.3	0.8669601336718022	0.48385966339852265	0.5042974274426125
phylum	14	0.12809755993221805	0.8213356175002814	0.9888410000000001	0.2631578947368421	1.0	0.4166666666666667	5.0	0.0	14.0	5.0	0.2631578947368421	0.6993399724452481	0.434524356014189	0.5608278446739161
phylum	15	0.12809755993221805	0.8213356175002814	0.9573610000000002	0.3157894736842105	1.0	0.4799999999999999	6.0	0.0	13.0	6.0	0.3157894736842105	0.8214399567234915	0.45845436892117725	0.4882210720800524
phylum	0	0.12809755993221805	0.8213356175002814	1.008983	0.2222222222222222	1.0	0.3636363636363636	4.0	0.0	14.0	4.0	0.2222222222222222	0.8077170260021149	0.5826446739274166	0.5099564482779709
phylum	16	0.12809755993221805	0.8213356175002814	1.0032290000000001	0.2631578947368421	1.0	0.4166666666666667	5.0	0.0	14.0	5.0	0.2631578947368421	0.611073852939697	0.3796815324273765	0.5687919586753293
phylum	19	0.12809755993221805	0.8213356175002814	0.995111	0.2631578947368421	1.0	0.4166666666666667	5.0	0.0	14.0	5.0	0.2631578947368421	0.9279979172976917	0.5765975252156174	0.5826439482342004
phylum	2	0.12809755993221805	0.8213356175002814	0.9765220000000001	0.3157894736842105	1.0	0.4799999999999999	6.0	0.0	13.0	6.0	0.3157894736842105	0.8953364602784342	0.4996967928201728	0.49144705123314464
phylum	3	0.12809755993221805	0.8213356175002814	0.9878399999999998	0.2631578947368421	1.0	0.4166666666666667	5.0	0.0	14.0	5.0	0.2631578947368421	0.7004613678261985	0.4352211181398272	0.5014451879353458
phylum	4	0.12809755993221805	0.8213356175002814	0.989286	0.3	1.0	0.4615384615384615	6.0	0.0	14.0	6.0	0.3	0.9224312991550069	0.5148187103218819	0.49923597093257976
phylum	5	0.12809755993221805	0.8213356175002814	0.977701	0.3157894736842105	1.0	0.4799999999999999	6.0	0.0	13.0	6.0	0.3157894736842105	0.4057516573744757	0.22645431172147565	0.4960076422741954
phylum	6	0.12809755993221805	0.8213356175002814	0.9958309999999999	0.2631578947368421	1.0	0.4166666666666667	5.0	0.0	14.0	5.0	0.2631578947368421	0.7846825579180328	0.48755068577406974	0.5018482336832587
phylum	7	0.12809755993221805	0.8213356175002814	0.9978790000000001	0.2631578947368421	1.0	0.4166666666666667	5.0	0.0	14.0	5.0	0.2631578947368421	0.5003445883731429	0.3108815720740827	0.4996257359483251
phylum	18	0.12809755993221805	0.8213356175002814	0.9579100000000002	0.25	1.0	0.4	5.0	0.0	15.0	5.0	0.25	0.7159939137188205	0.4448720315255637	0.49592146516626834
phylum	8	0.12809755993221805	0.8213356175002814	0.9931000000000002	0.25	1.0	0.4	5.0	0.0	15.0	5.0	0.25	0.8027625536840798	0.49878441876020463	0.5064278757158375
phylum	9	0.12809755993221805	0.8213356175002814	0.99993	0.2631578947368421	1.0	0.4166666666666667	5.0	0.0	14.0	5.0	0.2631578947368421	0.8454508533541591	0.5253081506421745	0.5109645335129328
class	16	0.12809755993221805	0.8213356175002814	1.0032280000000002	0.37037037037037035	0.8333333333333334	0.5128205128205128	10.0	2.0	17.0	12.0	0.3448275862068966	0.9060534582550626	0.36462273475438706	0.5687904242677142
class	6	0.12809755993221805	0.8213356175002814	0.9958320000000004	0.3793103448275862	0.7857142857142857	0.5116279069767441	11.0	3.0	18.0	14.0	0.34375	1.1069704906406432	0.4194567803504389	0.5018489905388531
class	5	0.12809755993221805	0.8213356175002814	0.9777089999999998	0.3793103448275862	0.8461538461538461	0.5238095238095238	11.0	2.0	18.0	13.0	0.3548387096774194	0.9877107211264949	0.3850800087936264	0.4960117008372308
class	4	0.12809755993221805	0.8213356175002814	0.989285	0.3793103448275862	0.7857142857142857	0.5116279069767441	11.0	3.0	18.0	14.0	0.34375	1.2097467560182789	0.45840108982954336	0.499235718225534
class	3	0.12809755993221805	0.8213356175002814	0.9878389999999997	0.35714285714285715	0.9090909090909091	0.5128205128205129	10.0	1.0	18.0	11.0	0.3448275862068966	0.9482419849182488	0.3954476226193314	0.50144493485991
class	2	0.12809755993221805	0.8213356175002814	0.976547	0.39285714285714285	0.9166666666666666	0.55	11.0	1.0	17.0	12.0	0.3793103448275862	1.2233848547503636	0.49232628310392934	0.4914598801328412
