rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
phylum	18	0.1334792067480671	0.8389606396166619	0.9579100000000002	0.25	1.0	0.4	5.0	0.0	15.0	5.0	0.25	0.7159939137188205	0.4448720315255637	0.49592146516626834
phylum	8	0.1334792067480671	0.8389606396166619	0.9931	0.25	1.0	0.4	5.0	0.0	15.0	5.0	0.25	0.802549230287494	0.49865187348154694	0.5064278757158374
phylum	9	0.1334792067480671	0.8389606396166619	0.9999300000000001	0.2631578947368421	1.0	0.4166666666666667	5.0	0.0	14.0	5.0	0.2631578947368421	0.8451461012803021	0.5251187975323076	0.5109645335129328
class	16	0.1334792067480671	0.8389606396166619	1.0070895041533545	0.37037037037037035	0.9090909090909091	0.5263157894736842	10.0	1.0	17.0	11.0	0.35714285714285715	0.891658693423049	0.37185055725243304	0.5709797437301872
class	6	0.1334792067480671	0.8389606396166619	1.0065842219040295	0.3793103448275862	0.8461538461538461	0.5238095238095238	11.0	2.0	18.0	13.0	0.3548387096774194	1.057252497094557	0.41219234758728024	0.5072675668736031
class	5	0.1334792067480671	0.8389606396166619	0.9777090000000002	0.3793103448275862	0.8461538461538461	0.5238095238095238	11.0	2.0	18.0	13.0	0.3548387096774194	0.9875017572535962	0.38499853978828685	0.49601170083723095
class	4	0.1334792067480671	0.8389606396166619	0.989285	0.3793103448275862	0.8461538461538461	0.5238095238095238	11.0	2.0	18.0	13.0	0.3548387096774194	1.2079562802518549	0.4709474191908949	0.49923571822553403
class	3	0.1334792067480671	0.8389606396166619	0.9878389999999997	0.35714285714285715	0.9090909090909091	0.5128205128205129	10.0	1.0	18.0	11.0	0.3448275862068966	0.9479464189277993	0.3953243620275106	0.50144493485991
class	2	0.1334792067480671	0.8389606396166619	0.976547	0.39285714285714285	0.9166666666666666	0.55	11.0	1.0	17.0	12.0	0.3793103448275862	1.2233848547503636	0.49232628310392934	0.4914598801328412
class	19	0.1334792067480671	0.8389606396166619	0.9951140000000003	0.36666666666666664	0.8461538461538461	0.5116279069767441	11.0	2.0	19.0	13.0	0.34375	1.4715459587915438	0.573713455398548	0.5826453636110273
class	18	0.1334792067480671	0.8389606396166619	0.957965	0.3333333333333333	0.8333333333333334	0.47619047619047616	10.0	2.0	20.0	12.0	0.3125	0.9625487817771055	0.38735812544878706	0.49595019608350704
class	17	0.1334792067480671	0.8389606396166619	0.9956519999999999	0.35714285714285715	0.8333333333333334	0.5	10.0	2.0	18.0	12.0	0.3333333333333333	0.956447733413619	0.3849028829695547	0.5071344528826612
class	7	0.1334792067480671	0.8389606396166619	0.9979790000000002	0.32142857142857145	0.9	0.4736842105263158	9.0	1.0	19.0	10.0	0.3103448275862069	0.9991014047726678	0.4339042269545568	0.49967580471777995
class	8	0.1334792067480671	0.8389606396166619	0.9931050000000002	0.3333333333333333	0.8333333333333334	0.47619047619047616	10.0	2.0	20.0	12.0	0.3125	1.0607980425895995	0.42689653660836774	0.5064301671960758
class	15	0.1334792067480671	0.8389606396166619	0.9573700000000005	0.39285714285714285	0.8461538461538461	0.5365853658536585	11.0	2.0	17.0	13.0	0.36666666666666664	1.2728571958968777	0.49625041999136826	0.48822541279135606
class	14	0.1334792067480671	0.8389606396166619	0.9917132945887714	0.35714285714285715	0.9090909090909091	0.5128205128205129	10.0	1.0	18.0	11.0	0.3448275862068966	0.9346218008952029	0.38976756470456225	0.5624562479270565
class	13	0.1334792067480671	0.8389606396166619	0.991654	0.39285714285714285	0.9166666666666666	0.55	11.0	1.0	17.0	12.0	0.3793103448275862	1.1943484768967163	0.4806411850516043	0.5042966624457766
class	12	0.1334792067480671	0.8389606396166619	0.9901050000000003	0.37037037037037035	0.8333333333333334	0.5128205128205128	10.0	2.0	17.0	12.0	0.3448275862068966	1.1627635539691246	0.4679304770134225	0.5178365305912177
class	11	0.1334792067480671	0.8389606396166619	0.988303	0.3793103448275862	0.9166666666666666	0.5365853658536586	11.0	1.0	18.0	12.0	0.36666666666666664	1.1460699094186886	0.4612124602412994	0.49992235368981836
class	10	0.1334792067480671	0.8389606396166619	1.002389	0.36666666666666664	0.8461538461538461	0.5116279069767441	11.0	2.0	19.0	13.0	0.34375	1.1740472078187814	0.4577272468960967	0.5066360242181146
