tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
mOTUs-recall	7	na	0.1406630225867917	0.8341595464736576	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
mOTUs-recall	6	na	0.10048382192731672	0.6577872436289366	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
mOTUs-recall	5	na	0.14023271417261518	0.7764869572010633	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
mOTUs-recall	4	na	0.13087778850330428	0.7685715534513129	na	0.0	0.0	na	0.0	0.0	11.0	na	0.0	na	na	na
mOTUs-recall	3	na	0.14028993027781733	0.7968589266224045	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
mOTUs-recall	2	na	0.13615867825009792	0.8281164912100798	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
mOTUs-recall	19	na	0.15334885976612683	0.7072976278236023	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
mOTUs-recall	17	na	0.13254639176114918	0.7857942200682146	na	0.0	0.0	na	0.0	0.0	9.0	na	0.0	na	na	na
mOTUs-recall	13	na	0.12952982297051902	0.7524414381576563	na	0.0	0.0	na	0.0	0.0	11.0	na	0.0	na	na	na
mOTUs-recall	15	na	0.12348251505290878	0.7477870754736302	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
mOTUs-recall	14	na	0.1253331612614083	0.8250088728676966	na	0.0	0.0	na	0.0	0.0	9.0	na	0.0	na	na	na
mOTUs-recall	8	na	0.14488592230553793	0.7919727343742379	na	0.0	0.0	na	0.0	0.0	11.0	na	0.0	na	na	na
mOTUs-recall	12	na	0.1585607172044156	0.7979754930615806	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
mOTUs-recall	11	na	0.12201968820672227	0.7414221437199919	na	0.0	0.0	na	0.0	0.0	11.0	na	0.0	na	na	na
mOTUs-recall	10	na	0.11793660259727476	0.7613985040464478	na	0.0	0.0	na	0.0	0.0	11.0	na	0.0	na	na	na
mOTUs-recall	1	na	0.1215280162603656	0.8041159443332241	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
mOTUs-recall	0	na	0.12809755993221805	0.8213356175002814	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
mOTUs-recall	16	na	0.12923544518878255	0.7494921530362769	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
mOTUs-recall	9	na	0.14606169844455227	0.7775683456665681	na	0.0	0.0	na	0.0	0.0	10.0	na	0.0	na	na	na
