tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
mOTUs-recall	2	1.0000000000000002	0.13615867825009792	0.8281164912100798	0.9509677567325373	0.28378378378378377	0.9545454545454546	0.43749999999999994	21.0	1.0	53.0	22.0	0.28	1.6069881559416503	0.5198855014740126	0.5165338570540696
mOTUs-recall	19	1.0	0.15334885976612683	0.7072976278236023	1.0962159038465564	0.3855421686746988	0.8888888888888888	0.5378151260504203	32.0	4.0	51.0	36.0	0.367816091954023	2.31239720186293	0.6452867255835355	0.6777143908952885
mOTUs-recall	17	0.9999999999999997	0.13254639176114918	0.7857942200682146	1.1961266559361752	0.4	0.967741935483871	0.5660377358490567	30.0	1.0	45.0	31.0	0.39473684210526316	1.8990232882810982	0.5530082598446422	0.6708543827706129
mOTUs-recall	13	0.9999999999999999	0.12952982297051902	0.7524414381576563	0.9072670140340959	0.36	0.9310344827586207	0.5192307692307692	27.0	2.0	48.0	29.0	0.35064935064935066	1.6976721402772483	0.5041648331456722	0.515189947516116
mOTUs-recall	15	1.0000000000000002	0.12348251505290878	0.7477870754736302	0.905856677492432	0.38666666666666666	0.90625	0.5420560747663551	29.0	3.0	46.0	32.0	0.3717948717948718	2.0383131022106507	0.5881328408676609	0.5074631162674561
mOTUs-recall	14	1.0000000000000002	0.1253331612614083	0.8250088728676966	1.0800306716304282	0.3291139240506329	0.9285714285714286	0.48598130841121495	26.0	2.0	53.0	28.0	0.32098765432098764	2.3014520350897216	0.6906695036460153	0.6615212422712491
mOTUs-recall	8	0.9999999999999999	0.14488592230553793	0.7919727343742379	1.0994418131264379	0.36486486486486486	0.84375	0.5094339622641509	27.0	5.0	47.0	32.0	0.34177215189873417	1.763900629644296	0.5089541382017492	0.606619377715414
mOTUs-recall	12	1.0	0.1585607172044156	0.7979754930615806	1.0254593303148325	0.32432432432432434	0.8888888888888888	0.4752475247524753	24.0	3.0	50.0	27.0	0.3116883116883117	1.9867763478523426	0.6028139221165363	0.5868379028853956
mOTUs-recall	11	1.0	0.12201968820672227	0.7414221437199919	0.9267472362455038	0.3561643835616438	0.9285714285714286	0.5148514851485149	26.0	2.0	47.0	28.0	0.3466666666666667	1.6140146917415579	0.4843684374152338	0.5173575503977837
mOTUs-recall	10	1.0000000000000002	0.11793660259727476	0.7613985040464478	1.0515534998930816	0.38461538461538464	0.8571428571428571	0.5309734513274336	30.0	5.0	48.0	35.0	0.3614457831325301	2.137358953435039	0.6011672883975394	0.5845506914986144
mOTUs-recall	1	1.0	0.1215280162603656	0.8041159443332241	1.0424069269150111	0.36	0.9642857142857143	0.5242718446601942	27.0	1.0	48.0	28.0	0.35526315789473684	2.160739319685275	0.6484413886024257	0.5749906790322369
mOTUs-recall	0	1.0	0.12809755993221805	0.8213356175002814	1.024265854736534	0.32	0.9230769230769231	0.4752475247524752	24.0	2.0	51.0	26.0	0.3116883116883117	2.086592523326578	0.6404329948411186	0.5786234115212965
mOTUs-recall	16	1.0000000000000002	0.12923544518878255	0.7494921530362769	1.1102936091962514	0.3717948717948718	0.8529411764705882	0.5178571428571428	29.0	5.0	49.0	34.0	0.3493975903614458	2.211764914148813	0.6272089591263673	0.6628183278687678
mOTUs-recall	9	0.9999999999999999	0.14606169844455227	0.7775683456665681	0.9494757328656276	0.37333333333333335	0.875	0.5233644859813085	28.0	4.0	47.0	32.0	0.35443037974683544	1.9062543539600363	0.5500287406262279	0.5332707280893577
