taxid	rank	pct	classification	pct_gs	sample	tool
1318.3	strain	0.0012	TP	0.0012	1	Gold standard
1319815	strain	0.0004	TP	0.0004	1	Gold standard
1328	species	0.0544	TP	0.0544	1	Gold standard
1328.4	strain	0.0538	TP	0.0538	1	Gold standard
1328.5	strain	0.0007	TP	0.0007	1	Gold standard
1334	species	0.003	TP	0.003	1	Gold standard
1334.2	strain	0.003	TP	0.003	1	Gold standard
1346893.1	strain	0.021	TP	0.021	1	Gold standard
1348911	genus	0.0004	TP	0.0004	1	Gold standard
1350	genus	0.2551	TP	0.2551	1	Gold standard
1351	species	0.1632	TP	0.1632	1	Gold standard
1351.102	strain	0.0004	TP	0.0004	1	Gold standard
1351.14	strain	0.0002	TP	0.0002	1	Gold standard
1351.21	strain	0.0351	TP	0.0351	1	Gold standard
1351.24	strain	0.0004	TP	0.0004	1	Gold standard
1351.43	strain	0.0058	TP	0.0058	1	Gold standard
1351.67	strain	0.0203	TP	0.0203	1	Gold standard
1351.69	strain	0.0725	TP	0.0725	1	Gold standard
1351.71	strain	0.0002	TP	0.0002	1	Gold standard
1351.77	strain	0.0023	TP	0.0023	1	Gold standard
1351.80	strain	0.0157	TP	0.0157	1	Gold standard
1351.88	strain	0.0009	TP	0.0009	1	Gold standard
1351.97	strain	0.0092	TP	0.0092	1	Gold standard
1354	species	0.0916	TP	0.0916	1	Gold standard
1354.1	strain	0.0062	TP	0.0062	1	Gold standard
1354.6	strain	0.0815	TP	0.0815	1	Gold standard
1354.9	strain	0.0039	TP	0.0039	1	Gold standard
135623	order	0.0014	TP	0.0014	1	Gold standard
135624	order	0.0004	TP	0.0004	1	Gold standard
135858	genus	1.3671	TP	1.3671	1	Gold standard
1378	genus	0.0037	TP	0.0037	1	Gold standard
1385	order	0.0037	TP	0.0037	1	Gold standard
1391223.1	strain	0.6387	TP	0.6387	1	Gold standard
1392389	genus	0.0039	TP	0.0039	1	Gold standard
140410	genus	1.1242	TP	1.1242	1	Gold standard
1407607	genus	0.1708	TP	0.1708	1	Gold standard
1414721	species	0.0002	TP	0.0002	1	Gold standard
1414721.1	strain	0.0002	TP	0.0002	1	Gold standard
1432051	genus	0.0046	TP	0.0046	1	Gold standard
1437363.1	strain	0.1573	TP	0.1573	1	Gold standard
1439894.1	strain	0.8799	TP	0.8799	1	Gold standard
1468449	species	0.0018	TP	0.0018	1	Gold standard
1468449.1	strain	0.0018	TP	0.0018	1	Gold standard
147545	class	0.8039	TP	0.8039	1	Gold standard
1476889.1	strain	0.0056	TP	0.0056	1	Gold standard
1485	genus	4.2924	TP	4.2924	1	Gold standard
1495285.1	strain	0.0398	TP	0.0398	1	Gold standard
149539.12	strain	0.0046	TP	0.0046	1	Gold standard
1496	species	3.0176	TP	3.0176	1	Gold standard
1496.16	strain	0.8188	TP	0.8188	1	Gold standard
1496.20	strain	0.0129	TP	0.0129	1	Gold standard
1496.29	strain	0.0196	TP	0.0196	1	Gold standard
1496.30	strain	0.0051	TP	0.0051	1	Gold standard
1496.32	strain	0.0002	TP	0.0002	1	Gold standard
1496.34	strain	0.0023	TP	0.0023	1	Gold standard
1496.7	strain	2.1587	TP	2.1587	1	Gold standard
1501226	genus	0.1438	TP	0.1438	1	Gold standard
1501392	species	0.0004	TP	0.0004	1	Gold standard
1502	species	0.0145	TP	0.0145	1	Gold standard
1502.9	strain	0.0145	TP	0.0145	1	Gold standard
1505657	genus	0.0139	TP	0.0139	1	Gold standard
1506553	genus	1.0644	TP	1.0644	1	Gold standard
1506574	genus	0.5412	TP	0.5412	1	Gold standard
1507401	genus	0.094	TP	0.094	1	Gold standard
1511804	genus	0.5202	TP	0.5202	1	Gold standard
1518574	species	0.1877	TP	0.1877	1	Gold standard
1518574.1	strain	0.1877	TP	0.1877	1	Gold standard
1527506.1	strain	0.1244	TP	0.1244	1	Gold standard
1527524.1	strain	0.2938	TP	0.2938	1	Gold standard
1540094.1	strain	0.6556	TP	0.6556	1	Gold standard
1540095.1	strain	0.1799	TP	0.1799	1	Gold standard
1540098.1	strain	0.0105	TP	0.0105	1	Gold standard
154046	species	0.0002	TP	0.0002	1	Gold standard
154046.1	strain	0.0002	TP	0.0002	1	Gold standard
154288	species	0.0656	TP	0.0656	1	Gold standard
154288.2	strain	0.0656	TP	0.0656	1	Gold standard
1544364	species	0.3366	TP	0.3366	1	Gold standard
1544364.1	strain	0.3366	TP	0.3366	1	Gold standard
1547	species	0.0012	TP	0.0012	1	Gold standard
1547.1	strain	0.0012	TP	0.0012	1	Gold standard
155148.1	strain	0.1328	TP	0.1328	1	Gold standard
155616	class	0.0608	TP	0.0608	1	Gold standard
1561	species	0.0318	TP	0.0318	1	Gold standard
1561.1	strain	0.0318	TP	0.0318	1	Gold standard
1567007.1	strain	0.1881	TP	0.1881	1	Gold standard
1567028.1	strain	0.0171	TP	0.0171	1	Gold standard
1567486.1	strain	0.0899	TP	0.0899	1	Gold standard
1572753.1	strain	0.0908	TP	0.0908	1	Gold standard
1573534	genus	0.0012	TP	0.0012	1	Gold standard
1573535	genus	0.0009	TP	0.0009	1	Gold standard
1578	genus	0.0076	TP	0.0076	1	Gold standard
1579	species	0.0002	TP	0.0002	1	Gold standard
1579.2	strain	0.0002	TP	0.0002	1	Gold standard
1582152	species	0.3314	TP	0.3314	1	Gold standard
1582152.1	strain	0.3314	TP	0.3314	1	Gold standard
1582153.1	strain	0.006	TP	0.006	1	Gold standard
1582155.1	strain	0.0264	TP	0.0264	1	Gold standard
158846	genus	0.0002	TP	0.0002	1	Gold standard
1595998	species	0.7474	TP	0.7474	1	Gold standard
1595998.1	strain	0.7474	TP	0.7474	1	Gold standard
1596	species	0.0053	TP	0.0053	1	Gold standard
1596.4	strain	0.0053	TP	0.0053	1	Gold standard
1597	species	0.0127	TP	0.0127	1	Gold standard
1597.2	strain	0.0127	TP	0.0127	1	Gold standard
1604355.1	strain	0.8854	TP	0.8854	1	Gold standard
1604356.1	strain	0.2293	TP	0.2293	1	Gold standard
1623	species	0.0004	TP	0.0004	1	Gold standard
1623.1	strain	0.0004	TP	0.0004	1	Gold standard
1623289	genus	1.2773	TP	1.2773	1	Gold standard
1623305	genus	5.9296	TP	5.9296	1	Gold standard
1636564.1	strain	0.0573	TP	0.0573	1	Gold standard
1636586.1	strain	0.9538	TP	0.9538	1	Gold standard
1642588.1	strain	0.8325	TP	0.8325	1	Gold standard
1643822	order	0.0217	TP	0.0217	1	Gold standard
1643824	family	0.0014	TP	0.0014	1	Gold standard
1643826	family	0.0217	TP	0.0217	1	Gold standard
1647988	family	0.0002	TP	0.0002	1	Gold standard
1649459	genus	0.0002	TP	0.0002	1	Gold standard
1654	genus	0.0069	TP	0.0069	1	Gold standard
1675602.1	strain	0.2383	TP	0.2383	1	Gold standard
1678	genus	0.3414	TP	0.3414	1	Gold standard
1680	species	0.003	TP	0.003	1	Gold standard
1680.2	strain	0.003	TP	0.003	1	Gold standard
1681	species	0.0981	TP	0.0981	1	Gold standard
1681.13	strain	0.0602	TP	0.0602	1	Gold standard
1681.21	strain	0.0379	TP	0.0379	1	Gold standard
1683	species	0.0009	TP	0.0009	1	Gold standard
1683.3	strain	0.0009	TP	0.0009	1	Gold standard
1685	species	0.2179	TP	0.2179	1	Gold standard
1685.1	strain	0.2062	TP	0.2062	1	Gold standard
1685.2	strain	0.0118	TP	0.0118	1	Gold standard
169435	species	0.006	TP	0.006	1	Gold standard
169435.2	strain	0.006	TP	0.006	1	Gold standard
1701846.1	strain	0.3572	TP	0.3572	1	Gold standard
171549	order	13.3053	TP	13.3053	1	Gold standard
171550	family	0.1101	TP	0.1101	1	Gold standard
171552	family	7.2454	TP	7.2454	1	Gold standard
1730	genus	0.0127	TP	0.0127	1	Gold standard
1735	species	0.0009	TP	0.0009	1	Gold standard
1735.1	strain	0.0009	TP	0.0009	1	Gold standard
173707	species	0.0005	TP	0.0005	1	Gold standard
173707.1	strain	0.0005	TP	0.0005	1	Gold standard
1759442	family	0.0608	TP	0.0608	1	Gold standard
1760	class	0.3486	TP	0.3486	1	Gold standard
1766253	genus	0.3488	TP	0.3488	1	Gold standard
1776384	species	0.0087	TP	0.0087	1	Gold standard
1776384.1	strain	0.0087	TP	0.0087	1	Gold standard
1783272	kingdom	33.7323	TP	33.7323	1	Gold standard
1788294.1	strain	0.8824	TP	0.8824	1	Gold standard
1796635	species	0.142	TP	0.142	1	Gold standard
1796635.3	strain	0.142	TP	0.142	1	Gold standard
180162	genus	0.0004	TP	0.0004	1	Gold standard
1838142	genus	0.0608	TP	0.0608	1	Gold standard
1843488	order	2.0813	TP	2.0813	1	Gold standard
1843489	order	0.0009	TP	0.0009	1	Gold standard
1843491	family	0.0002	TP	0.0002	1	Gold standard
1851469	order	0.0608	TP	0.0608	1	Gold standard
1852563.1	strain	0.2548	TP	0.2548	1	Gold standard
1853231	family	0.2087	TP	0.2087	1	Gold standard
186532	genus	0.0778	TP	0.0778	1	Gold standard
186777	genus	1.3163	TP	1.3163	1	Gold standard
186794	genus	0.1328	TP	0.1328	1	Gold standard
186801	class	28.9392	TP	28.9392	1	Gold standard
186802	order	13.5024	TP	13.5024	1	Gold standard
186803	family	12.0422	TP	12.0422	1	Gold standard
186804	family	3.176	TP	3.176	1	Gold standard
186806	family	0.0127	TP	0.0127	1	Gold standard
186826	order	0.6015	TP	0.6015	1	Gold standard
1868595.1	strain	0.0178	TP	0.0178	1	Gold standard
1870884	genus	3.0176	TP	3.0176	1	Gold standard
187218	genus	0.1881	TP	0.1881	1	Gold standard
187327	species	0.0081	TP	0.0081	1	Gold standard
187327.1	strain	0.0081	TP	0.0081	1	Gold standard
1874589.1	strain	0.0235	TP	0.0235	1	Gold standard
1880822.1	strain	0.0616	TP	0.0616	1	Gold standard
188913	species	0.0004	TP	0.0004	1	Gold standard
189330	genus	1.6744	TP	1.6744	1	Gold standard
1897495.1	strain	0.3259	TP	0.3259	1	Gold standard
1910951	genus	0.8026	TP	0.8026	1	Gold standard
1910952	genus	0.6136	TP	0.6136	1	Gold standard
1910992	genus	1.9726	TP	1.9726	1	Gold standard
1911010	species	1.5491	TP	1.5491	1	Gold standard
1912855	species	4.7799	TP	4.7799	1	Gold standard
1912855.1	strain	4.7799	TP	4.7799	1	Gold standard
191303	genus	0.0656	TP	0.0656	1	Gold standard
1913654	genus	0.0171	TP	0.0171	1	Gold standard
1913685	species	0.0171	TP	0.0171	1	Gold standard
1914201	species	0.0398	TP	0.0398	1	Gold standard
1914852	genus	0.0711	TP	0.0711	1	Gold standard
1918536	genus	0.142	TP	0.142	1	Gold standard
1920753	genus	1.1458	TP	1.1458	1	Gold standard
1920755	species	0.6387	TP	0.6387	1	Gold standard
1920758	species	0.2293	TP	0.2293	1	Gold standard
1920865	genus	0.0371	TP	0.0371	1	Gold standard
1921544	genus	0.8325	TP	0.8325	1	Gold standard
1921553	genus	0.0105	TP	0.0105	1	Gold standard
1921555	species	0.0105	TP	0.0105	1	Gold standard
1926556	genus	0.0087	TP	0.0087	1	Gold standard
192955.2	strain	0.0124	TP	0.0124	1	Gold standard
1930509	species	0.3377	TP	0.3377	1	Gold standard
1930509.1	strain	0.3377	TP	0.3377	1	Gold standard
1933110.1	strain	0.0035	TP	0.0035	1	Gold standard
1933774.1	strain	0.001	TP	0.001	1	Gold standard
194	genus	0.0023	TP	0.0023	1	Gold standard
1945585	species	0.0783	TP	0.0783	1	Gold standard
1945587	species	0.7243	TP	0.7243	1	Gold standard
194924	family	0.4093	TP	0.4093	1	Gold standard
195	species	0.0004	TP	0.0004	1	Gold standard
195.7	strain	0.0004	TP	0.0004	1	Gold standard
1965472.1	strain	0.4901	TP	0.4901	1	Gold standard
197	species	0.0018	TP	0.0018	1	Gold standard
197.4	strain	0.0018	TP	0.0018	1	Gold standard
1977411	species	0.0116	TP	0.0116	1	Gold standard
1978007	order	1.3342	TP	1.3342	1	Gold standard
1981500.1	strain	0.0711	TP	0.0711	1	Gold standard
1982626	species	0.0028	TP	0.0028	1	Gold standard
1982626.3	strain	0.0028	TP	0.0028	1	Gold standard
1985303	genus	1.0127	TP	1.0127	1	Gold standard
1985304	species	0.6556	TP	0.6556	1	Gold standard
1985305	species	0.3572	TP	0.3572	1	Gold standard
1985328	genus	0.0616	TP	0.0616	1	Gold standard
1985329	genus	0.4182	TP	0.4182	1	Gold standard
1985341	species	0.2383	TP	0.2383	1	Gold standard
1985342	species	0.1799	TP	0.1799	1	Gold standard
1985720	genus	0.1573	TP	0.1573	1	Gold standard
1985722	species	0.1573	TP	0.1573	1	Gold standard
1986034	species	0.6136	TP	0.6136	1	Gold standard
1987940	species	0.0141	TP	0.0141	1	Gold standard
2	domain	48.6107	TP	48.6107	1	Gold standard
2003188	species	0.0014	TP	0.0014	1	Gold standard
2003188.1	strain	0.0014	TP	0.0014	1	Gold standard
2005355	genus	4.7799	TP	4.7799	1	Gold standard
2005519	family	0.0004	TP	0.0004	1	Gold standard
2005525	family	0.388	TP	0.388	1	Gold standard
2006174	species	0.3325	TP	0.3325	1	Gold standard
200643	class	13.3053	TP	13.3053	1	Gold standard
200940	phylum	0.4093	TP	0.4093	1	Gold standard
2011078	species	0.021	TP	0.021	1	Gold standard
2011087.1	strain	1.1867	TP	1.1867	1	Gold standard
2011088	species	1.1867	TP	1.1867	1	Gold standard
201174	phylum	0.5229	TP	0.5229	1	Gold standard
2017081	species	0.2872	TP	0.2872	1	Gold standard
2017081.1	strain	0.2872	TP	0.2872	1	Gold standard
2021738	species	0.0591	TP	0.0591	1	Gold standard
2021738.1	strain	0.0591	TP	0.0591	1	Gold standard
2024334.1	strain	0.0757	TP	0.0757	1	Gold standard
2029658.1	strain	0.2024	TP	0.2024	1	Gold standard
2029659.1	strain	0.0605	TP	0.0605	1	Gold standard
2029661.1	strain	0.0915	TP	0.0915	1	Gold standard
2029662.1	strain	0.4739	TP	0.4739	1	Gold standard
2029667.1	strain	0.9064	TP	0.9064	1	Gold standard
2029671.1	strain	0.1372	TP	0.1372	1	Gold standard
2029672.1	strain	0.1693	TP	0.1693	1	Gold standard
2029674.1	strain	1.5078	TP	1.5078	1	Gold standard
2029675.1	strain	0.1646	TP	0.1646	1	Gold standard
203490	class	0.093	TP	0.093	1	Gold standard
203491	order	0.093	TP	0.093	1	Gold standard
203492	family	0.093	TP	0.093	1	Gold standard
203494	class	0.0002	TP	0.0002	1	Gold standard
2037	order	0.0069	TP	0.0069	1	Gold standard
2041044	species	0.0118	TP	0.0118	1	Gold standard
2041044.1	strain	0.0118	TP	0.0118	1	Gold standard
2049	family	0.0069	TP	0.0069	1	Gold standard
206351	order	0.0028	TP	0.0028	1	Gold standard
207244	genus	2.3262	TP	2.3262	1	Gold standard
2082587	genus	0.0014	TP	0.0014	1	Gold standard
208479	species	0.0051	TP	0.0051	1	Gold standard
208479.1	strain	0.0007	TP	0.0007	1	Gold standard
208479.6	strain	0.0044	TP	0.0044	1	Gold standard
2109687	species	0.2666	TP	0.2666	1	Gold standard
2109687.1	strain	0.2666	TP	0.2666	1	Gold standard
213115	order	0.4093	TP	0.4093	1	Gold standard
213769	species	0.0727	TP	0.0727	1	Gold standard
213774.1	strain	0.0141	TP	0.0141	1	Gold standard
213777.1	strain	0.0102	TP	0.0102	1	Gold standard
213849	order	0.0023	TP	0.0023	1	Gold standard
214856	species	0.0016	TP	0.0016	1	Gold standard
214856.1	strain	0.0016	TP	0.0016	1	Gold standard
2163605.1	strain	0.1986	TP	0.1986	1	Gold standard
216572	family	8.972	TP	8.972	1	Gold standard
216816	species	0.0155	TP	0.0155	1	Gold standard
216816.18	strain	0.0002	TP	0.0002	1	Gold standard
216816.2	strain	0.0152	TP	0.0152	1	Gold standard
216851	genus	3.7658	TP	3.7658	1	Gold standard
2169574	family	2.2223	TP	2.2223	1	Gold standard
2169662	genus	0.7474	TP	0.7474	1	Gold standard
2169663	genus	1.4749	TP	1.4749	1	Gold standard
2169921	species	0.0165	TP	0.0165	1	Gold standard
2219049	genus	0.3377	TP	0.3377	1	Gold standard
225992	species	0.0141	TP	0.0141	1	Gold standard
225992.1	strain	0.0141	TP	0.0141	1	Gold standard
227307	genus	1.9373	TP	1.9373	1	Gold standard
2292004	species	0.2214	TP	0.2214	1	Gold standard
2292004.1	strain	0.2214	TP	0.2214	1	Gold standard
2292244	species	0.0004	TP	0.0004	1	Gold standard
2292244.1	strain	0.0004	TP	0.0004	1	Gold standard
2293000	species	0.0007	TP	0.0007	1	Gold standard
2293000.1	strain	0.0007	TP	0.0007	1	Gold standard
2293016	species	1.2727	TP	1.2727	1	Gold standard
2293016.1	strain	1.2727	TP	1.2727	1	Gold standard
2293045	species	0.003	TP	0.003	1	Gold standard
2293045.1	strain	0.003	TP	0.003	1	Gold standard
2293107	species	0.0009	TP	0.0009	1	Gold standard
2293107.1	strain	0.0009	TP	0.0009	1	Gold standard
2302955	species	0.733	TP	0.733	1	Gold standard
2302955.1	strain	0.733	TP	0.733	1	Gold standard
2305483.1	strain	0.0021	TP	0.0021	1	Gold standard
2315629.1	strain	0.0371	TP	0.0371	1	Gold standard
2316020	genus	0.0515	TP	0.0515	1	Gold standard
2321390.1	strain	1.8302	TP	1.8302	1	Gold standard
239759	genus	0.1101	TP	0.1101	1	Gold standard
239934	genus	0.0002	TP	0.0002	1	Gold standard
244127	genus	0.006	TP	0.006	1	Gold standard
2488596.1	strain	0.1043	TP	0.1043	1	Gold standard
249588	genus	0.4692	TP	0.4692	1	Gold standard
2500819.1	strain	0.1371	TP	0.1371	1	Gold standard
2508180.1	strain	0.3063	TP	0.3063	1	Gold standard
2508185.1	strain	0.0319	TP	0.0319	1	Gold standard
2508187.1	strain	0.5926	TP	0.5926	1	Gold standard
2508193.1	strain	0.342	TP	0.342	1	Gold standard
2508195.1	strain	0.3403	TP	0.3403	1	Gold standard
2559587	realm	2.6803	TP	2.6803	1	Gold standard
2560086	genus	0.8799	TP	0.8799	1	Gold standard
2560145	genus	1.4501	TP	1.4501	1	Gold standard
2560244	genus	0.0465	TP	0.0465	1	Gold standard
2560455	species	0.0711	TP	0.0711	1	Gold standard
2560541	species	0.8799	TP	0.8799	1	Gold standard
2560544	species	0.0616	TP	0.0616	1	Gold standard
2562174.1	strain	0.0189	TP	0.0189	1	Gold standard
2576478.1	strain	0.7183	TP	0.7183	1	Gold standard
2584599	species	0.0002	TP	0.0002	1	Gold standard
2584599.1	strain	0.0002	TP	0.0002	1	Gold standard
2584638	species	0.0192	TP	0.0192	1	Gold standard
2584638.1	strain	0.0192	TP	0.0192	1	Gold standard
2585737.1	strain	0.0002	TP	0.0002	1	Gold standard
2589652.1	strain	0.0026	TP	0.0026	1	Gold standard
2601632.1	strain	0.1473	TP	0.1473	1	Gold standard
261299	species	0.0139	TP	0.0139	1	Gold standard
261299.5	strain	0.0139	TP	0.0139	1	Gold standard
2615184	species	0.0002	TP	0.0002	1	Gold standard
2615184.2	strain	0.0002	TP	0.0002	1	Gold standard
2652274	species	0.0046	TP	0.0046	1	Gold standard
2652274.1	strain	0.0046	TP	0.0046	1	Gold standard
2662277.1	strain	0.3204	TP	0.3204	1	Gold standard
2678885	genus	0.0028	TP	0.0028	1	Gold standard
2681617.1	strain	0.5105	TP	0.5105	1	Gold standard
2681630.1	strain	0.1993	TP	0.1993	1	Gold standard
2711185.1	strain	1.2057	TP	1.2057	1	Gold standard
2714735.1	strain	1.4501	TP	1.4501	1	Gold standard
2719313	genus	0.0051	TP	0.0051	1	Gold standard
2731341	realm	34.2535	TP	34.2535	1	Gold standard
2731342	realm	9.243	TP	9.243	1	Gold standard
2731360	kingdom	34.2535	TP	34.2535	1	Gold standard
2731618	phylum	34.2535	TP	34.2535	1	Gold standard
2731619	class	34.2535	TP	34.2535	1	Gold standard
2731689	family	0.3925	TP	0.3925	1	Gold standard
2731690	family	0.9064	TP	0.9064	1	Gold standard
2731691	family	1.746	TP	1.746	1	Gold standard
27319	family	0.1077	TP	0.1077	1	Gold standard
2732017	genus	0.7183	TP	0.7183	1	Gold standard
2732051	genus	0.2548	TP	0.2548	1	Gold standard
2732063	genus	0.001	TP	0.001	1	Gold standard
2732068	genus	0.0002	TP	0.0002	1	Gold standard
2732090	kingdom	1.2193	TP	1.2193	1	Gold standard
2732091	kingdom	1.7528	TP	1.7528	1	Gold standard
2732092	kingdom	6.2709	TP	6.2709	1	Gold standard
2732094	order	1.2193	TP	1.2193	1	Gold standard
2732396	kingdom	2.6803	TP	2.6803	1	Gold standard
2732407	phylum	0.1085	TP	0.1085	1	Gold standard
2732408	phylum	2.5718	TP	2.5718	1	Gold standard
2732410	phylum	1.2193	TP	1.2193	1	Gold standard
2732411	class	1.2193	TP	1.2193	1	Gold standard
2732412	phylum	1.7528	TP	1.7528	1	Gold standard
2732413	class	1.7528	TP	1.7528	1	Gold standard
2732414	order	1.7528	TP	1.7528	1	Gold standard
2732415	phylum	0.6352	TP	0.6352	1	Gold standard
2732416	phylum	3.6983	TP	3.6983	1	Gold standard
2732422	class	0.6352	TP	0.6352	1	Gold standard
2732423	class	3.6983	TP	3.6983	1	Gold standard
2732506	class	1.5844	TP	1.5844	1	Gold standard
2732507	class	0.9874	TP	0.9874	1	Gold standard
2732534	order	0.6352	TP	0.6352	1	Gold standard
2732536	order	1.476	TP	1.476	1	Gold standard
2732537	order	2.2223	TP	2.2223	1	Gold standard
2732551	order	0.9874	TP	0.9874	1	Gold standard
2732677	genus	0.0908	TP	0.0908	1	Gold standard
2732686	genus	1.3527	TP	1.3527	1	Gold standard
2732779	species	0.0908	TP	0.0908	1	Gold standard
2732873	genus	0.0116	TP	0.0116	1	Gold standard
2732876	genus	1.1867	TP	1.1867	1	Gold standard
2732878	genus	0.021	TP	0.021	1	Gold standard
2732928	genus	0.1616	TP	0.1616	1	Gold standard
2732960	genus	0.3925	TP	0.3925	1	Gold standard
2732978	genus	0.1993	TP	0.1993	1	Gold standard
2733085	genus	0.0899	TP	0.0899	1	Gold standard
2733124	genus	0.6662	TP	0.6662	1	Gold standard
2733141	genus	0.342	TP	0.342	1	Gold standard
2733583	species	0.1616	TP	0.1616	1	Gold standard
2733636	species	0.4669	TP	0.4669	1	Gold standard
2733637	species	0.0035	TP	0.0035	1	Gold standard
2733874	species	0.1244	TP	0.1244	1	Gold standard
2733982	species	0.1881	TP	0.1881	1	Gold standard
2734031	species	0.2548	TP	0.2548	1	Gold standard
2734077	species	0.0899	TP	0.0899	1	Gold standard
2734156	species	0.342	TP	0.342	1	Gold standard
2748764	species	0.1328	TP	0.1328	1	Gold standard
2751153.1	strain	0.0004	TP	0.0004	1	Gold standard
2759	domain	0.9921	TP	0.9921	1	Gold standard
2759736	genus	0.0494	TP	0.0494	1	Gold standard
2762819.1	strain	0.0234	TP	0.0234	1	Gold standard
2763658	species	0.0004	TP	0.0004	1	Gold standard
2763658.1	strain	0.0004	TP	0.0004	1	Gold standard
2767887	genus	0.0004	TP	0.0004	1	Gold standard
2787121	species	4.9122	TP	4.9122	1	Gold standard
2787121.1	strain	4.9122	TP	4.9122	1	Gold standard
2787854	other entries	4.1614	TP	4.1614	1	Gold standard
2789016.1	strain	0.1085	TP	0.1085	1	Gold standard
28026	species	0.0049	TP	0.0049	1	Gold standard
28026.19	strain	0.0002	TP	0.0002	1	Gold standard
28026.28	strain	0.0002	TP	0.0002	1	Gold standard
28026.31	strain	0.0023	TP	0.0023	1	Gold standard
28026.7	strain	0.0021	TP	0.0021	1	Gold standard
2810280	family	1.371	TP	1.371	1	Gold standard
2810281	family	0.0656	TP	0.0656	1	Gold standard
28116	species	0.5533	TP	0.5533	1	Gold standard
28116.11	strain	0.0102	TP	0.0102	1	Gold standard
28116.19	strain	0.5432	TP	0.5432	1	Gold standard
2817018	species	1.1297	TP	1.1297	1	Gold standard
2817018.1	strain	1.1297	TP	1.1297	1	Gold standard
2819760	species	0.0201	TP	0.0201	1	Gold standard
2819760.1	strain	0.0201	TP	0.0201	1	Gold standard
28216	class	0.4954	TP	0.4954	1	Gold standard
283	genus	0.0141	TP	0.0141	1	Gold standard
2836105.1	strain	0.206	TP	0.206	1	Gold standard
2842243	class	0.1085	TP	0.1085	1	Gold standard
2842247	order	0.1085	TP	0.1085	1	Gold standard
2842319	family	0.1085	TP	0.1085	1	Gold standard
2842329	family	1.1912	TP	1.1912	1	Gold standard
2842574	genus	0.5105	TP	0.5105	1	Gold standard
2842728	genus	0.0026	TP	0.0026	1	Gold standard
2842814	genus	0.0165	TP	0.0165	1	Gold standard
2842908	genus	0.1995	TP	0.1995	1	Gold standard
2842979	genus	0.2938	TP	0.2938	1	Gold standard
2842995	genus	0.1085	TP	0.1085	1	Gold standard
2843351	genus	0.4901	TP	0.4901	1	Gold standard
2843367	genus	0.8946	TP	0.8946	1	Gold standard
2843387	genus	0.1501	TP	0.1501	1	Gold standard
2843430	genus	0.0056	TP	0.0056	1	Gold standard
2843455	genus	0.1897	TP	0.1897	1	Gold standard
2843956	species	0.2938	TP	0.2938	1	Gold standard
2843966	species	0.0178	TP	0.0178	1	Gold standard
2843974	species	0.006	TP	0.006	1	Gold standard
2843976	species	0.0264	TP	0.0264	1	Gold standard
2843978	species	0.1573	TP	0.1573	1	Gold standard
2843982	species	0.8769	TP	0.8769	1	Gold standard
2844138	species	0.1995	TP	0.1995	1	Gold standard
2844173	species	0.1501	TP	0.1501	1	Gold standard
2844204	species	0.0026	TP	0.0026	1	Gold standard
2844208	species	0.3063	TP	0.3063	1	Gold standard
2844219	species	0.4576	TP	0.4576	1	Gold standard
2844219.1	strain	0.4576	TP	0.4576	1	Gold standard
2844220	species	0.0425	TP	0.0425	1	Gold standard
2844220.1	strain	0.0425	TP	0.0425	1	Gold standard
2844227	species	1.4501	TP	1.4501	1	Gold standard
2844231	species	0.0002	TP	0.0002	1	Gold standard
2844803	species	0.967	TP	0.967	1	Gold standard
2844803.1	strain	0.967	TP	0.967	1	Gold standard
2844805	species	0.9703	TP	0.9703	1	Gold standard
2844805.1	strain	0.9703	TP	0.9703	1	Gold standard
2845148	species	0.2024	TP	0.2024	1	Gold standard
2845149	species	0.0757	TP	0.0757	1	Gold standard
2845153	species	0.0605	TP	0.0605	1	Gold standard
2845159	species	0.0915	TP	0.0915	1	Gold standard
2845161	species	0.4739	TP	0.4739	1	Gold standard
2845163	species	0.0235	TP	0.0235	1	Gold standard
2845171	species	0.9064	TP	0.9064	1	Gold standard
2845179	species	0.1372	TP	0.1372	1	Gold standard
2845180	species	0.1693	TP	0.1693	1	Gold standard
2845185	species	1.5078	TP	1.5078	1	Gold standard
2845186	species	0.1646	TP	0.1646	1	Gold standard
2845189	species	0.4901	TP	0.4901	1	Gold standard
2845425	species	0.1371	TP	0.1371	1	Gold standard
2845433	species	0.0056	TP	0.0056	1	Gold standard
2845435	species	0.0141	TP	0.0141	1	Gold standard
2845444	species	0.0573	TP	0.0573	1	Gold standard
2845457	species	0.9538	TP	0.9538	1	Gold standard
2845471	species	0.0021	TP	0.0021	1	Gold standard
2845476	species	0.0102	TP	0.0102	1	Gold standard
2845899	species	0.0433	TP	0.0433	1	Gold standard
2845899.1	strain	0.0433	TP	0.0433	1	Gold standard
2845900	species	1.4316	TP	1.4316	1	Gold standard
2845900.1	strain	1.4316	TP	1.4316	1	Gold standard
2846680	species	1.8302	TP	1.8302	1	Gold standard
2847058.1	strain	0.1501	TP	0.1501	1	Gold standard
2849626.1	strain	0.3949	TP	0.3949	1	Gold standard
2853091.1	strain	0.2779	TP	0.2779	1	Gold standard
28568	family	0.108	TP	0.108	1	Gold standard
2860374.1	strain	0.005	TP	0.005	1	Gold standard
2865794.1	strain	0.9198	TP	0.9198	1	Gold standard
2865805.1	strain	0.0013	TP	0.0013	1	Gold standard
2873413	species	0.0292	TP	0.0292	1	Gold standard
