rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
kingdom	5	0.01349702680853174	7.076906767218603	0.018910379999999893	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.43280273032518746	0.24155180299488088	0.009455463735675095
kingdom	0	0.01349702680853174	7.076906767218603	0.027079940000000056	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.7526775209971763	0.42007732283477367	0.013540334505804925
kingdom	8	0.01349702680853174	7.076906767218603	0.01860499999999993	0.8333333333333334	0.8333333333333334	0.8333333333333334	5.0	1.0	1.0	6.0	0.7142857142857143	0.6880482063361616	0.384007015535737	0.009302738243126373
kingdom	7	0.01349702680853174	7.076906767218603	0.01385040999999995	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.5051942671231829	0.2819542889542178	0.006925368127046208
kingdom	6	0.01349702680853174	7.076906767218603	0.018752769999999884	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.6435370051847152	0.3591648411725547	0.009376663721329058
phylum	19	0.01349702680853174	7.076906767218603	0.22735832000000003	0.9090909090909091	0.45454545454545453	0.6060606060606061	10.0	12.0	1.0	22.0	0.43478260869565216	1.092508368569049	0.3534433399263328	0.11367916682075002
phylum	11	0.01349702680853174	7.076906767218603	0.07501172000000011	0.9090909090909091	0.45454545454545453	0.6060606060606061	10.0	12.0	1.0	22.0	0.43478260869565216	0.9375291555676809	0.30330516960357057	0.03750588137835244
phylum	9	0.01349702680853174	7.076906767218603	0.059870590000000036	0.9090909090909091	0.47619047619047616	0.6249999999999999	10.0	11.0	1.0	21.0	0.45454545454545453	0.9893585661587436	0.32496346681502797	0.029935347536534946
phylum	8	0.01349702680853174	7.076906767218603	0.027805219999999894	0.9166666666666666	0.4782608695652174	0.6285714285714286	11.0	12.0	1.0	23.0	0.4583333333333333	0.8665425359078731	0.27636553481923365	0.013902638778462212
phylum	7	0.01349702680853174	7.076906767218603	0.019037190000000103	0.9090909090909091	0.5	0.6451612903225806	10.0	10.0	1.0	20.0	0.47619047619047616	0.5981962520800209	0.19968281456952428	0.009518595428336845
phylum	6	0.01349702680853174	7.076906767218603	0.022750009999999946	0.9090909090909091	0.45454545454545453	0.6060606060606061	10.0	12.0	1.0	22.0	0.43478260869565216	0.9403944518088266	0.30423213721543	0.011375000051874952
phylum	5	0.01349702680853174	7.076906767218603	0.021337429999999994	0.9090909090909091	0.5	0.6451612903225806	10.0	10.0	1.0	20.0	0.47619047619047616	0.604193509261094	0.20168474819824547	0.010668715586779353
phylum	4	0.01349702680853174	7.076906767218603	0.0488918500000001	0.9166666666666666	0.5	0.6470588235294118	11.0	11.0	1.0	22.0	0.4782608695652174	0.9658422399146797	0.3124648899161265	0.024445950790478135
phylum	3	0.01349702680853174	7.076906767218603	0.019620879999999973	0.9090909090909091	0.47619047619047616	0.6249999999999999	10.0	11.0	1.0	21.0	0.45454545454545453	0.9428397142702997	0.3096839433955097	0.009810430876299271
phylum	2	0.01349702680853174	7.076906767218603	0.04693508999999993	0.9090909090909091	0.45454545454545453	0.6060606060606061	10.0	12.0	1.0	22.0	0.43478260869565216	1.0020794861026754	0.3241881990374959	0.023467558259170383
phylum	18	0.01349702680853174	7.076906767218603	0.04115185000000003	0.9166666666666666	0.55	0.6874999999999999	11.0	9.0	1.0	20.0	0.5238095238095238	0.8638686649528348	0.2883664446849862	0.020575915843717468
