112498	32254922
1124983	6868303
1125411	1714148
1125630	5682322
1125699	2530388
1125702	2693493
1125753	14146010
1125779	2722973
1125847	4577425
1125863	4236551
1125876	3021049
1125964	3589808
1125966	3197230
1125967	3878741
1125972	9811274
1126234	4055248
1126236	2853958
1126237	3655138
1126238	4318307
1126240	3227153
1126241	4598055
1126242	3779259
1126245	3549098
1126833	5749967
1127672	5265460
1127673	4842140
1127699	2853490
1128113	3191229
1128330	6810864
1128398	3108248
1128664	7435439
1128665	9332327
1128667	7712081
1128670	5580646
1128671	6671803
1128675	8118381
1128676	8856958
1128677	5534940
1128679	8849650
1128680	9031846
1128682	6473803
1128912	5055761
1128970	4032617
112901	5312210
112903	4433598
1129133	4042700
1129264	3554903
1129374	3831357
1129547	4430016
1129793	5239503
1129794	5335596
1129897	3888104
1130046	1356983
1130080	2181898
1130722	3509411
1130723	3864851
1130726	4242458
1130819	5313213
1130832	20223942
113107	2161464
1131292	3472706
1131442	6450522
1131553	2928185
1131564	40045282
1131567	4185104
1131581	33838379
1131652	37611490
1132028	3910325
1132443	4978464
1132444	3912050
1132509	3419074
1132637	28638598
1132659	5197405
113268	4018024
113269	4971076
1132694	4169055
1132695	4204205
1133106	4397582
1133319	5382020
1133344	3665976
1133347	4061191
1133364	7872765
1133546	4208275
113355	4263418
1133559	3008274
1133569	2238031
1133968	6434485
1134406	4338330
1134413	3856255
1134435	4171754
1134445	4945925
1134510	1747106
1134687	6041841
1134781	3635335
1134912	4529117
113559	9722078
113560	10606845
113561	10634869
113562	10654181
113563	10509825
113564	9409405
113566	11100543
113567	11098820
113568	10405733
113569	9232145
113570	11168746
113571	10320296
1135990	4607575
1136135	6717894
1136231	12659401
1136497	4023083
113653	1770093
1136748	3619847
1136880	6061597
1136941	4428727
1137263	5234686
1137280	3890033
1137281	3055484
1137284	4189249
1137780	3904103
1137799	6342227
1137985	3215316
1137988	4869823
1137989	4621196
1137990	4629333
1137991	5206703
1137993	5471205
1137994	4892778
1138170	6557588
1138189	6348611
1138190	7055288
1138194	6423001
1138383	5501090
1138585	3418599
1138587	3516604
1138822	2095860
1139219	2822228
114	8998893
1140003	2301651
114090	2090142
1141098	44711451
1141106	2891525
1141221	3685675
114136	5586651
1141647	7201976
1141657	9377610
1141660	3896123
1141662	4579454
1141874	7260715
1141878	4433917
1141883	7523017
1141884	7831372
1141887	3757425
1141889	3635691
1141890	3544824
1142134	8044567
1142239	8022293
1142394	3884382
114249	2707895
1142511	719535
1143323	1067202
114404	4494276
1144275	10080619
1144278	3545925
1144316	4484672
1144477	4821592
1144478	3851268
1144522	67585029
1144547	9324237
1144548	6507138
1144553	13236837
1144617	3871505
1144618	6972847
1144680	5727232
1144682	6123440
1144748	2496140
1144750	3522968
1144873	4036026
1145106	6733110
114527	1815831
1145276	4662822
114528	1747241
114686	9118447
1146892	3075853
114698	11277705
114699	23544745
1147123	3131359
114800	35841789
1148196	2959552
1148509	6092055
114880	849456
114881	776661
114883	806532
114885	919297
1149133	6242949
114975	3542304
1149773	5512535
1149848	35440081
1150112	3140132
1150157	5477100
1150298	3782803
1150368	5026272
1150371	6370257
1150423	2635669
1150461	3158347
1150468	1797862
1150469	3876289
1150474	2172469
1150600	4687695
1150621	3175729
1150625	3407443
1150626	3805617
1150837	34389227
1150864	7325824
1150948	1019510
1151117	1764559
1151742	1995099
115336	10339278
115433	7587467
1155073	3227630
1155476	3188505
115551	9181370
115553	4254519
1155689	2534569
